SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,USA_GUST,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR,Month,ENSO_Value_x,ENSO_Value_y,ENSO_Value,SST
1975266N10325,1975,99,,,GLADYS,1975-10-02 12:00:00,TS,35.3,-69.8,120,939,hurdat_atl,main,517,517,O_____________,hurdat_atl,AL151975,35.3,-69.8, ,HU,120.0,939,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,40,Oct,-1.43,-1.43,-1.43,20.179901
1976219N26287,1976,87,,,BELLE,1976-08-09 00:00:00,TS,30.9,-75.3,105,957,hurdat_atl,main,419,359,O_____________,hurdat_atl,AL071976,30.9,-75.3, ,HU,105.0,957,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,1,Aug,0.35,0.35,0.35,23.343004
1976232N32292,1976,96,,,CANDICE,1976-08-22 18:00:00,TS,41.3,-56.4,80,964,hurdat_atl,main,575,571,O_____________,hurdat_atl,AL091976,41.3,-56.4, ,HU,80.0,964,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,58,Aug,0.35,0.35,0.35,13.086486
1976234N14312,1976,98,,,EMMY,1976-08-29 12:00:00,TS,35.0,-56.8,90,974,hurdat_atl,main,1191,1191,O_____________,hurdat_atl,AL101976,35.0,-56.8, ,HU,90.0,974,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,84,Aug,0.35,0.35,0.35,20.347635
1976241N13323,1976,102,,,FRANCES,1976-09-01 06:00:00,TS,26.3,-54.3,100,963,hurdat_atl,main,1457,1457,O_____________,hurdat_atl,AL111976,26.3,-54.3, ,HU,100.0,963,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,29,Sep,0.62,0.62,0.62,23.697472
1976271N23302,1976,120,,,GLORIA,1976-09-30 12:00:00,TS,33.1,-58.8,90,977,hurdat_atl,main,1287,1267,O_____________,hurdat_atl,AL171976,33.1,-58.8, ,HU,90.0,977,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,48,Sep,0.62,0.62,0.62,20.256346
1976297N19304,1976,128,,,HOLLY,1976-10-24 12:00:00,TS,24.9,-58.1,65,990,hurdat_atl,main,1061,1061,O_____________,hurdat_atl,AL211976,24.9,-58.1, ,HU,65.0,990,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,14,Oct,0.81,0.81,0.81,24.66394
1977242N27272,1977,73,,GM,ANITA,1977-09-02 06:00:00,TS,24.2,-97.1,150,926,hurdat_atl,main,69,30,O_____________,hurdat_atl,AL051977,24.2,-97.1, ,HU,150.0,926,5.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,242,Sep,0.57,0.57,0.57,
1977246N27274,1977,78,,GM,BABE,1977-09-05 06:00:00,TS,28.7,-91.4,65,995,hurdat_atl,main,62,22,O_____________,hurdat_atl,AL061977,28.7,-91.4, ,HU,65.0,995,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,15,Sep,0.57,0.57,0.57,21.94391
1977249N33280,1977,80,,,CLARA,1977-09-08 12:00:00,TS,35.5,-67.7,65,993,hurdat_atl,main,703,703,O_____________,hurdat_atl,AL071977,35.5,-67.7, ,HU,65.0,993,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,83,Sep,0.57,0.57,0.57,20.278086
1977270N29289,1977,91,,,DOROTHY,1977-09-29 00:00:00,TS,38.3,-57.0,75,980,hurdat_atl,main,838,794,O_____________,hurdat_atl,AL101977,38.3,-57.0, ,HU,75.0,980,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,43,Sep,0.57,0.57,0.57,20.778893
1977287N27297,1977,99,,,EVELYN,1977-10-15 06:00:00,TS,42.4,-61.5,70,996,hurdat_atl,main,276,135,O_____________,hurdat_atl,AL131977,42.4,-61.5, ,HU,70.0,996,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35,21,Oct,0.73,0.73,0.73,9.305243
1978220N13325,1978,61,,,CORA,1978-08-09 00:00:00,TS,14.0,-44.9,80,980,hurdat_atl,main,1293,1235,O_____________,hurdat_atl,AL061978,14.0,-44.9, ,HU,80.0,980,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,269,Aug,-0.42,-0.42,-0.42,25.650509
1978242N26300,1978,79,,,ELLA,1978-09-04 12:00:00,TS,40.0,-63.0,120,956,hurdat_atl,main,433,403,O_____________,hurdat_atl,AL101978,40.0,-63.0, ,HU,120.0,956,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33,48,Sep,-0.42,-0.42,-0.42,14.46307
1978247N12321,1978,82,,,FLOSSIE,1978-09-13 00:00:00,TS,31.8,-42.9,85,976,hurdat_atl,main,1866,1856,O_____________,hurdat_atl,AL131978,31.8,-42.9, ,HU,85.0,976,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,347,Sep,-0.42,-0.42,-0.42,21.097925
1978257N11298,1978,91,,CS,GRETA,1978-09-18 06:00:00,TS,15.8,-84.3,115,947,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL161978,15.8,-84.3, ,HU,115.0,947,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,292,Sep,-0.42,-0.42,-0.42,
1978302N24287,1978,116,,,KENDRA,1978-10-30 12:00:00,TS,28.9,-72.6,70,990,hurdat_atl,main,682,682,O_____________,hurdat_atl,AL231978,28.9,-72.6, ,HU,70.0,990,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,45,Oct,-0.29,-0.29,-0.29,23.174526
1979191N22264,1979,52,,GM,BOB,1979-07-11 00:00:00,TS,26.2,-91.6,65,988,hurdat_atl,main,331,248,O_____________,hurdat_atl,AL041979,26.2,-91.6, ,HU,65.0,988,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,21,Jul,0.04,0.04,0.04,23.85782
1979238N12324,1979,74,,CS,DAVID,1979-08-30 18:00:00,TS,16.6,-66.2,150,924,hurdat_atl,main,145,135,O_____________,hurdat_atl,AL091979,16.6,-66.2, ,HU,150.0,924,5.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,284,Aug,0.17,0.17,0.17,27.110828
1979241N11335,1979,78,,GM,FREDERIC,1979-09-12 12:00:00,TS,27.4,-87.0,115,943,hurdat_atl,main,272,213,O_____________,hurdat_atl,AL111979,27.4,-87.0, ,HU,115.0,943,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,327,Sep,0.33,0.33,0.33,22.774446
1979248N16339,1979,84,,,GLORIA,1979-09-12 18:00:00,TS,33.2,-47.8,85,975,hurdat_atl,main,1559,1534,O_____________,hurdat_atl,AL141979,33.2,-47.8, ,HU,85.0,975,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,44,Sep,0.33,0.33,0.33,20.712051
1979258N20273,1979,88,,GM,HENRI,1979-09-17 12:00:00,TS,20.4,-94.3,75,983,hurdat_atl,main,212,212,O_____________,hurdat_atl,AL151979,20.4,-94.3, ,HU,75.0,983,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,321,Sep,0.33,0.33,0.33,25.967611
1980214N11330,1980,57,,GM,ALLEN,1980-08-07 18:00:00,TS,21.8,-86.4,165,899,hurdat_atl,main,68,45,O_____________,hurdat_atl,AL041980,21.8,-86.4, ,HU,165.0,899,5.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,292,Aug,0.03,0.03,0.03,26.790491
1980227N13325,1980,62,,,BONNIE,1980-08-16 06:00:00,TS,23.7,-38.9,85,975,hurdat_atl,main,2252,2250,O_____________,hurdat_atl,AL061980,23.7,-38.9, ,HU,85.0,975,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,353,Aug,0.03,0.03,0.03,22.810156
1980234N36287,1980,63,,,CHARLEY,1980-08-23 06:00:00,TS,38.9,-66.7,70,990,hurdat_atl,main,418,418,O_____________,hurdat_atl,AL071980,38.9,-66.7, ,HU,70.0,990,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,184,Aug,0.03,0.03,0.03,18.072832
1980245N16322,1980,69,,,GEORGES,1980-09-08 00:00:00,TS,40.2,-59.0,70,993,hurdat_atl,main,581,521,O_____________,hurdat_atl,AL091980,40.2,-59.0, ,HU,70.0,993,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33,48,Sep,-0.07,-0.07,-0.07,18.13797
1980249N18336,1980,72,,,EARL,1980-09-08 06:00:00,TS,30.4,-42.5,65,988,hurdat_atl,main,2024,1923,O_____________,hurdat_atl,AL101980,30.4,-42.5, ,HU,65.0,988,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,325,Sep,-0.07,-0.07,-0.07,21.739012
1980250N13341,1980,74,,,FRANCES,1980-09-09 00:00:00,TS,12.8,-29.8,100,960,hurdat_atl,main,1345,1345,O_____________,hurdat_atl,AL121980,12.8,-29.8, ,HU,100.0,960,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,275,Sep,-0.07,-0.07,-0.07,24.90545
1980275N34340,1980,84,,,IVAN,1980-10-06 18:00:00,TS,28.1,-31.1,90,970,hurdat_atl,main,1399,1380,O_____________,hurdat_atl,AL141980,28.1,-31.1, ,HU,90.0,970,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,125,Oct,0.02,0.02,0.02,20.954653
1980313N14277,1980,95,,GM,JEANNE,1980-11-12 00:00:00,TS,24.1,-87.4,85,988,hurdat_atl,main,292,279,O_____________,hurdat_atl,AL161980,24.1,-87.4, ,HU,85.0,988,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,258,Nov,0.11,0.11,0.11,25.6847
1980330N36314,1980,102,,,KARL,1980-11-26 06:00:00,TS,37.0,-44.2,75,985,hurdat_atl,main,1299,1299,O_____________,hurdat_atl,AL181980,37.0,-44.2, ,HU,75.0,985,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,110,Nov,0.11,0.11,0.11,19.804033
1981219N11334,1981,62,,,DENNIS,1981-08-21 00:00:00,TS,37.1,-70.4,70,995,hurdat_atl,main,431,431,O_____________,hurdat_atl,AL101981,37.1,-70.4, ,HU,70.0,995,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,69,Aug,-0.25,-0.25,-0.25,15.899701
1981244N30287,1981,73,,,EMILY,1981-09-05 18:00:00,TS,39.4,-59.9,80,966,hurdat_atl,main,634,625,O_____________,hurdat_atl,AL131981,39.4,-59.9, ,HU,80.0,966,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,59,Sep,-0.16,-0.16,-0.16,18.13797
1981247N16300,1981,75,,,FLOYD,1981-09-07 00:00:00,TS,26.4,-69.1,100,981,hurdat_atl,main,703,703,O_____________,hurdat_atl,AL141981,26.4,-69.1, ,HU,100.0,981,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,4,Sep,-0.16,-0.16,-0.16,24.396568
1981250N15306,1981,76,,,GERT,1981-09-11 12:00:00,TS,29.0,-72.0,90,988,hurdat_atl,main,736,736,O_____________,hurdat_atl,AL151981,29.0,-72.0, ,HU,90.0,988,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,36,Sep,-0.16,-0.16,-0.16,23.174526
1981255N14311,1981,78,,,HARVEY,1981-09-15 00:00:00,TS,28.4,-62.6,115,946,hurdat_atl,main,1158,1158,O_____________,hurdat_atl,AL161981,28.4,-62.6, ,HU,115.0,946,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,12,Sep,-0.16,-0.16,-0.16,23.135303
1981265N14328,1981,85,,,IRENE,1981-09-28 06:00:00,TS,25.8,-56.8,105,966,hurdat_atl,main,1226,1226,O_____________,hurdat_atl,AL181981,25.8,-56.8, ,HU,105.0,966,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,3,Sep,-0.16,-0.16,-0.16,23.852066
1981307N17279,1981,100,,CS,KATRINA,1981-11-05 12:00:00,TS,20.0,-80.5,75,980,hurdat_atl,main,197,170,O_____________,hurdat_atl,AL211981,20.0,-80.5, ,HU,75.0,980,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,39,Nov,-0.15,-0.15,-0.15,27.234049
1982154N22273,1982,33,,GM,ALBERTO,1982-06-03 18:00:00,TS,24.0,-83.6,75,985,hurdat_atl,main,124,124,O_____________,hurdat_atl,AL011982,24.0,-83.6, ,HU,75.0,985,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,25,Jun,0.72,0.72,0.72,26.035233
1982257N20291,1982,76,,,DEBBY,1982-09-18 00:00:00,TS,38.8,-62.3,115,950,hurdat_atl,main,579,545,O_____________,hurdat_atl,AL061982,38.8,-62.3, ,HU,115.0,950,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,39,Sep,1.58,1.58,1.58,20.47461
1983228N27270,1983,47,,GM,ALICIA,1983-08-18 06:00:00,TS,28.9,-95.0,100,963,hurdat_atl,main,22,9,O_____________,hurdat_atl,AL031983,28.9,-95.0, ,HU,100.0,963,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,339,Aug,-0.08,-0.08,-0.08,22.199953
1983236N26284,1983,49,,,BARRY,1983-08-28 17:25:00,TS,25.4,-97.4,70,986,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL041983,25.4,-97.4,L,HU,70.0,986,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,266,Aug,-0.08,-0.08,-0.08,
1983254N30296,1983,56,,,CHANTAL,1983-09-11 18:00:00,TS,32.8,-60.0,65,994,hurdat_atl,main,1277,1273,O_____________,hurdat_atl,AL051983,32.8,-60.0, ,HU,65.0,994,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,71,Sep,-0.46,-0.46,-0.46,20.894299
1984253N29283,1984,77,,,DIANA,1984-09-12 00:00:00,TS,33.9,-77.7,115,949,hurdat_atl,main,27,27,O_____________,hurdat_atl,AL101984,33.9,-77.7, ,HU,115.0,949,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,41,Sep,-0.24,-0.24,-0.24,21.631266
1984267N31302,1984,85,,,HORTENSE,1984-09-25 18:00:00,TS,29.7,-60.8,65,996,hurdat_atl,main,1353,1353,O_____________,hurdat_atl,AL141984,29.7,-60.8, ,HU,65.0,996,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,331,Sep,-0.24,-0.24,-0.24,22.02073
1984281N24291,1984,92,,,JOSEPHINE,1984-10-12 00:00:00,TS,31.4,-71.7,90,970,hurdat_atl,main,578,548,O_____________,hurdat_atl,AL161984,31.4,-71.7, ,HU,90.0,970,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,7,Oct,-0.56,-0.56,-0.56,21.425611
1984311N15291,1984,108,,,KLAUS,1984-11-08 18:00:00,TS,19.9,-61.4,80,984,hurdat_atl,main,471,471,O_____________,hurdat_atl,AL181984,19.9,-61.4, ,HU,80.0,984,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,62,Nov,-0.92,-0.92,-0.92,26.025106
1984348N35300,1984,121,,,LILI,1984-12-20 12:00:00,TS,31.1,-52.4,70,980,hurdat_atl,main,1726,1726,O_____________,hurdat_atl,AL201984,31.1,-52.4, ,HU,70.0,980,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,173,Dec,-1.14,-1.14,-1.14,21.382854
1985202N26275,1985,58,,,BOB,1985-07-24 18:00:00,TS,30.5,-80.5,65,1003,hurdat_atl,main,88,83,O_____________,hurdat_atl,AL021985,30.5,-80.5, ,HU,65.0,1003,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,357,Jul,-0.49,-0.49,-0.49,23.314177
1985222N32280,1985,65,,,CLAUDETTE,1985-08-15 12:00:00,TS,35.8,-40.0,75,980,hurdat_atl,main,1625,1625,O_____________,hurdat_atl,AL031985,35.8,-40.0, ,HU,75.0,980,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,82,Aug,-0.46,-0.46,-0.46,19.094242
1985224N18279,1985,66,,GM,DANNY,1985-08-15 12:00:00,TS,28.9,-92.6,80,988,hurdat_atl,main,73,34,O_____________,hurdat_atl,AL041985,28.9,-92.6, ,HU,80.0,988,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,347,Aug,-0.46,-0.46,-0.46,21.94391
1985240N20286,1985,79,,GM,ELENA,1985-09-01 18:00:00,TS,28.9,-84.8,110,954,hurdat_atl,main,89,66,O_____________,hurdat_atl,AL051985,28.9,-84.8, ,HU,110.0,954,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,300,Sep,-0.4,-0.4,-0.4,22.030354
1985260N13336,1985,89,,,GLORIA,1985-09-25 06:00:00,TS,25.1,-70.9,125,920,hurdat_atl,main,485,485,O_____________,hurdat_atl,AL091985,25.1,-70.9, ,HU,125.0,920,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,317,Sep,-0.4,-0.4,-0.4,24.396568
1985299N25270,1985,108,,GM,JUAN,1985-10-28 12:00:00,TS,29.4,-92.0,75,972,hurdat_atl,main,24,0,O_____________,hurdat_atl,AL121985,29.4,-92.0, ,HU,75.0,972,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,296,Oct,-0.35,-0.35,-0.35,20.172846
1985320N21296,1985,110,,GM,KATE,1985-11-20 12:00:00,TS,25.2,-85.3,105,956,hurdat_atl,main,309,309,O_____________,hurdat_atl,AL131985,25.2,-85.3, ,HU,105.0,956,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,316,Nov,-0.27,-0.27,-0.27,24.883905
1986175N26273,1986,57,,GM,BONNIE,1986-06-26 06:00:00,TS,29.0,-93.7,75,995,hurdat_atl,main,78,33,O_____________,hurdat_atl,AL021986,29.0,-93.7, ,HU,75.0,995,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,321,Jun,-0.04,-0.04,-0.04,21.930626
1986226N30276,1986,79,,,CHARLEY,1986-08-18 00:00:00,TS,36.5,-75.8,70,987,hurdat_atl,main,8,8,O_____________,hurdat_atl,AL051986,36.5,-75.8, ,HU,70.0,987,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,20,Aug,0.44,0.44,0.44,15.459852
1986254N22309,1986,92,,,EARL,1986-09-12 18:00:00,TS,27.2,-55.4,90,985,hurdat_atl,main,1433,1433,O_____________,hurdat_atl,AL091986,27.2,-55.4, ,HU,90.0,985,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,333,Sep,0.71,0.71,0.71,23.066092
1986323N23297,1986,111,,,FRANCES,1986-11-20 12:00:00,TS,27.8,-59.6,75,1000,hurdat_atl,main,1216,1216,O_____________,hurdat_atl,AL101986,27.8,-59.6, ,HU,75.0,1000,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,56,Nov,1.14,1.14,1.14,23.21511
1987220N34283,1987,54,,,ARLENE,1987-08-22 06:00:00,TS,36.5,-43.0,65,988,hurdat_atl,main,1403,1339,O_____________,hurdat_atl,AL021987,36.5,-43.0, ,HU,65.0,988,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,0,Aug,1.7,1.7,1.7,19.804033
1987263N10309,1987,79,,CS,EMILY,1987-09-22 18:00:00,TS,16.7,-69.1,110,958,hurdat_atl,main,170,123,O_____________,hurdat_atl,AL121987,16.7,-69.1, ,HU,110.0,958,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,306,Sep,1.65,1.65,1.65,27.144905
1987282N15277,1987,87,,,FLOYD,1987-10-12 12:00:00,TS,24.0,-82.9,65,993,hurdat_atl,main,108,105,O_____________,hurdat_atl,AL131987,24.0,-82.9, ,HU,65.0,993,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,55,Oct,1.48,1.48,1.48,25.764368
1988245N20269,1988,67,,GM,DEBBY,1988-09-02 18:00:00,TS,20.8,-96.6,65,992,hurdat_atl,main,53,30,O_____________,hurdat_atl,AL041988,20.8,-96.6, ,HU,65.0,992,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,266,Sep,-1.19,-1.19,-1.19,25.740028
1988251N23268,1988,73,,GM,FLORENCE,1988-09-09 23:00:00,TS,28.5,-89.3,70,982,hurdat_atl,main,59,38,O_____________,hurdat_atl,AL071988,28.5,-89.3,I,HU,70.0,982,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,358,Sep,-1.19,-1.19,-1.19,22.294346
1988253N12306,1988,74,,CS,GILBERT,1988-09-14 00:00:00,TS,19.7,-83.8,160,888,hurdat_atl,main,216,216,O_____________,hurdat_atl,AL081988,19.7,-83.8, ,HU,160.0,888,5.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,279,Sep,-1.19,-1.19,-1.19,27.372984
1988264N13328,1988,82,,,HELENE,1988-09-23 18:00:00,TS,15.3,-46.1,125,938,hurdat_atl,main,1335,1330,O_____________,hurdat_atl,AL091988,15.3,-46.1, ,HU,125.0,938,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,311,Sep,-1.19,-1.19,-1.19,25.426281
1988285N09318,1988,92,,CS,JOAN:MIRIAM,1988-10-22 06:00:00,TS,11.9,-83.2,125,932,hurdat_atl,main,55,15,O_____________,hurdat_atl,AL111988,11.9,-83.2, ,HU,125.0,932,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,269,Oct,-1.48,-1.48,-1.48,
1989212N15318,1989,72,,,DEAN,1989-08-07 00:00:00,TS,34.0,-64.9,90,968,hurdat_atl,main,966,905,O_____________,hurdat_atl,AL051989,34.0,-64.9, ,HU,90.0,968,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,9,Aug,-0.27,-0.27,-0.27,20.457903
1989212N23270,1989,73,,GM,CHANTAL,1989-08-01 06:00:00,TS,28.7,-93.5,70,987,hurdat_atl,main,115,66,O_____________,hurdat_atl,AL041989,28.7,-93.5, ,HU,70.0,987,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,320,Aug,-0.27,-0.27,-0.27,21.930626
1989230N14338,1989,82,,,ERIN,1989-08-24 12:00:00,TS,34.1,-44.5,90,970,hurdat_atl,main,1570,1542,O_____________,hurdat_atl,AL071989,34.1,-44.5, ,HU,90.0,970,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,37,Aug,-0.27,-0.27,-0.27,20.546745
1989238N17339,1989,88,,,FELIX,1989-09-05 18:00:00,TS,36.7,-48.3,75,979,hurdat_atl,main,1173,1162,O_____________,hurdat_atl,AL081989,36.7,-48.3, ,HU,75.0,979,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,30,Sep,-0.24,-0.24,-0.24,20.130564
1989243N12339,1989,93,,,GABRIELLE,1989-09-05 00:00:00,TS,19.3,-55.7,125,944,hurdat_atl,main,1046,1007,O_____________,hurdat_atl,AL101989,19.3,-55.7, ,HU,125.0,944,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,309,Sep,-0.24,-0.24,-0.24,25.325634
1989254N13340,1989,98,,,HUGO,1989-09-15 18:00:00,TS,14.6,-54.6,140,918,hurdat_atl,main,820,763,O_____________,hurdat_atl,AL111989,14.6,-54.6, ,HU,140.0,918,5.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,283,Sep,-0.24,-0.24,-0.24,26.46812
1989286N19268,1989,114,,GM,JERRY,1989-10-16 00:00:00,TS,29.1,-95.0,75,983,hurdat_atl,main,14,9,O_____________,hurdat_atl,AL141989,29.1,-95.0, ,HU,75.0,983,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,344,Oct,-0.22,-0.22,-0.22,
1990206N34285,1990,56,,,BERTHA,1990-07-31 00:00:00,TS,36.6,-67.0,70,974,hurdat_atl,main,623,590,O_____________,hurdat_atl,AL031990,36.6,-67.0, ,HU,70.0,974,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,23,Jul,0.33,0.33,0.33,20.278086
1990216N13281,1990,60,,GM,DIANA,1990-08-07 18:00:00,TS,20.9,-96.8,85,980,hurdat_atl,main,45,30,O_____________,hurdat_atl,AL051990,20.9,-96.8, ,HU,85.0,980,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,273,Aug,0.38,0.38,0.38,25.740028
1990236N13314,1990,74,,,GUSTAV,1990-08-31 06:00:00,TS,30.3,-57.5,105,956,hurdat_atl,main,1560,1555,O_____________,hurdat_atl,AL081990,30.3,-57.5, ,HU,105.0,956,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,8,Aug,0.38,0.38,0.38,22.057768
1990247N07337,1990,81,,,ISIDORE,1990-09-07 12:00:00,TS,18.5,-37.6,85,978,hurdat_atl,main,2160,2156,O_____________,hurdat_atl,AL101990,18.5,-37.6, ,HU,85.0,978,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,349,Sep,0.39,0.39,0.39,24.423498
1990264N14328,1990,91,,,JOSEPHINE,1990-10-05 18:00:00,TS,34.1,-38.4,75,980,hurdat_atl,main,1864,1773,O_____________,hurdat_atl,AL121990,34.1,-38.4, ,HU,75.0,980,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,10,Oct,0.35,0.35,0.35,19.637413
1990277N16301,1990,97,,CS,KLAUS,1990-10-05 12:00:00,TS,17.2,-61.2,70,985,hurdat_atl,main,479,466,O_____________,hurdat_atl,AL131990,17.2,-61.2, ,HU,70.0,985,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,325,Oct,0.35,0.35,0.35,26.503756
1990279N36316,1990,98,,,LILI,1990-10-11 00:00:00,TS,31.2,-55.9,65,987,hurdat_atl,main,1598,1553,O_____________,hurdat_atl,AL141990,31.2,-55.9, ,HU,65.0,987,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,266,Oct,0.35,0.35,0.35,21.089432
1990289N22300,1990,107,,,NANA,1990-10-18 06:00:00,TS,24.1,-63.8,75,990,hurdat_atl,main,664,664,O_____________,hurdat_atl,AL161990,24.1,-63.8, ,HU,75.0,990,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,342,Oct,0.35,0.35,0.35,25.141771
